Date,kurs,Sys,NO1,NO2,NO3,NO4,NO5
16.01.2022 03:00,10,29.63,133.64,133.64,16,16,133.64
16.01.2022 04:00,10,29.2,133.55,133.55,16.94,16.94,133.55
16.01.2022 05:00,10,30.03,133.39,133.39,17.99,17.99,133.39
16.01.2022 06:00,10,28.8,127.85,127.85,17.97,17.97,127.85
16.01.2022 07:00,10,28.43,124.75,124.75,18.58,18.58,124.75
16.01.2022 08:00,10,27.44,126.67,126.67,16.85,16.85,126.67
16.01.2022 09:00,10,28.46,127.31,127.31,17.46,17.46,127.31
16.01.2022 10:00,10,28.49,127.85,127.85,17.53,17.53,127.85
16.01.2022 11:00,10,27,127.74,127.74,16.47,16.47,127.74
16.01.2022 12:00,10,26.62,126.95,126.95,16.29,16.29,126.95
16.01.2022 13:00,10,26.74,126.41,126.41,17.39,17.39,126.41
16.01.2022 14:00,10,25.46,122.73,122.73,17.27,17.27,122.73
16.01.2022 15:00,10,25.92,125.85,125.85,17.51,17.51,125.85
16.01.2022 16:00,10,28.09,126.59,126.59,18.43,18.43,126.59
16.01.2022 17:00,10,37.25,129.44,129.44,18.96,18.96,129.44
16.01.2022 18:00,10,28.99,126.18,126.18,19.26,19.26,126.18
16.01.2022 19:00,10,28.14,125.36,125.36,19.39,19.39,125.36
16.01.2022 20:00,10,25.93,125.38,125.38,17.96,17.96,125.38
16.01.2022 21:00,10,25.58,124.37,124.37,18.34,18.34,124.37
16.01.2022 22:00,10,23.27,120.67,120.67,17.2,17.2,120.67
16.01.2022 23:00,10,18.65,115.74,115.74,13.2,13.2,115.74
17.01.2022 00:00,10,19.29,120.92,120.92,14.95,14.95,120.92
17.01.2022 01:00,10,18.94,119.39,119.39,13.59,13.59,119.39
17.01.2022 02:00,10,18.56,119.1,119.1,12.03,12.03,119.1
17.01.2022 03:00,10,17.85,119.65,119.65,10.09,10.09,119.65
17.01.2022 04:00,10,18.83,120.38,120.38,12.83,12.83,120.38
17.01.2022 05:00,10,20.92,121.86,121.86,17.12,17.12,121.86
17.01.2022 06:00,10,24.65,124.75,124.75,17.78,17.78,124.75
17.01.2022 07:00,10,39.94,126.3,126.3,18.57,18.57,126.3
17.01.2022 08:00,10,59.39,130.03,130.03,18.64,18.64,130.03
17.01.2022 09:00,10,59.25,129.51,129.51,18.71,18.71,129.51
17.01.2022 10:00,10,59.99,128.83,128.83,18.63,18.63,128.83
17.01.2022 11:00,10,58.15,127.84,127.84,18.58,18.58,127.84
17.01.2022 12:00,10,59.45,127.57,127.57,18.58,18.58,127.57
17.01.2022 13:00,10,70.57,129.88,129.88,18.62,18.62,129.88
17.01.2022 14:00,10,95.77,134.58,134.58,18.54,18.54,134.58
17.01.2022 15:00,10,113.25,139.85,139.85,18.53,18.53,139.85
17.01.2022 16:00,10,124.3,144.87,144.87,18.5,18.5,144.87
17.01.2022 17:00,10,130.58,150.62,150.62,18.23,18.23,150.62
17.01.2022 18:00,10,129.33,149.96,149.96,18.13,18.13,149.96
17.01.2022 19:00,10,123.81,144.76,144.76,18.38,18.38,144.76
17.01.2022 20:00,10,117.57,143.57,143.57,18.3,18.3,143.57
17.01.2022 21:00,10,120.06,142.52,142.52,18.51,18.51,142.52
17.01.2022 22:00,10,112.88,140.1,140.1,18.4,18.4,140.1
17.01.2022 23:00,10,103.94,139.06,139.06,18.6,18.6,139.06
18.01.2022 00:00,9.96,105.44,141.21,141.21,18.72,18.72,141.21
18.01.2022 01:00,9.96,106.24,139.52,139.52,19.07,19.07,139.52
18.01.2022 02:00,9.96,107.96,139.14,139.14,19.36,19.36,139.14
18.01.2022 03:00,9.96,108.81,139.04,139.04,19.13,19.13,139.04
18.01.2022 04:00,9.96,109.75,139.97,139.97,19.03,19.03,139.97
18.01.2022 05:00,9.96,125.1,145.35,145.35,18.57,18.57,145.35
18.01.2022 06:00,9.96,139.75,154.7,154.7,19.16,19.16,154.7
18.01.2022 07:00,9.96,145.78,259.39,259.39,19.07,19.07,170.08
18.01.2022 08:00,9.96,145.7,279,279,18.63,18.63,172.2
18.01.2022 09:00,9.96,144.26,240.86,240.86,18.11,18.11,172.1
18.01.2022 10:00,9.96,142.72,194.29,194.29,17.96,17.96,171.79
18.01.2022 11:00,9.96,139.72,159.05,159.05,18.06,18.06,159.05
18.01.2022 12:00,9.96,136.95,152.9,152.9,17.88,17.88,152.9
18.01.2022 13:00,9.96,133.87,151.18,151.18,17.84,17.84,151.18
18.01.2022 14:00,9.96,129.83,149.54,149.54,17.64,17.64,149.54
18.01.2022 15:00,9.96,128.04,148.94,148.94,17.4,17.4,148.94
18.01.2022 16:00,9.96,129.84,150.26,150.26,17.09,17.09,150.26
18.01.2022 17:00,9.96,129.91,151.09,151.09,16.89,16.89,151.09
18.01.2022 18:00,9.96,123.65,147.91,147.91,17,17,147.91
18.01.2022 19:00,9.96,112.15,143.77,143.77,16.81,16.81,143.77
18.01.2022 20:00,9.96,99.17,139.95,139.95,16.9,16.9,139.95
18.01.2022 21:00,9.96,86.01,139.7,139.7,16.86,16.86,139.7
18.01.2022 22:00,9.96,60.62,137.5,137.5,16.13,16.13,137.5
18.01.2022 23:00,9.96,28.33,133.58,133.58,15.63,15.63,133.58
19.01.2022 00:00,9.98,25.39,137.86,137.86,15.27,15.27,137.86
19.01.2022 01:00,9.98,24.33,134.91,134.91,15.1,15.1,134.91
19.01.2022 02:00,9.98,22.86,134.91,134.91,14.85,14.85,134.91
19.01.2022 03:00,9.98,21.81,133.77,133.77,14.7,14.7,133.77
19.01.2022 04:00,9.98,21.65,133.82,133.82,14.72,14.72,133.82
19.01.2022 05:00,9.98,23.73,135.96,135.96,14.92,14.92,135.96
19.01.2022 06:00,9.98,50.01,137.76,137.76,15.73,15.73,137.76
19.01.2022 07:00,9.98,80.23,139.15,139.15,16.18,16.18,139.15
19.01.2022 08:00,9.98,89.17,139.94,139.94,16.32,16.32,139.94
19.01.2022 09:00,9.98,80.09,139.84,139.84,16.22,16.22,139.84
19.01.2022 10:00,9.98,80.07,139.42,139.42,16.3,16.3,139.42
19.01.2022 11:00,9.98,74.38,138.93,138.93,16.22,16.22,138.93
19.01.2022 12:00,9.98,65.04,138.31,138.31,16.19,16.19,138.31
19.01.2022 13:00,9.98,57.14,138.38,138.38,16.12,16.12,138.38
19.01.2022 14:00,9.98,52.73,138.24,138.24,15.95,15.95,138.24
19.01.2022 15:00,9.98,51.04,137.53,137.53,15.91,15.91,137.53
19.01.2022 16:00,9.98,60.82,137.9,137.9,15.91,15.91,137.9
19.01.2022 17:00,9.98,65.4,137.7,137.7,15.8,15.8,137.7
19.01.2022 18:00,9.98,57.31,137.24,137.24,15.9,15.9,137.24
19.01.2022 19:00,9.98,25,134.55,134.55,15.43,15.43,134.55
19.01.2022 20:00,9.98,20.3,131.05,131.05,14.36,14.36,131.05
19.01.2022 21:00,9.98,20.04,132.18,132.18,13.64,13.64,132.18
19.01.2022 22:00,9.98,17.42,126.04,126.04,13.01,13.01,126.04
19.01.2022 23:00,9.98,15.62,120.29,120.29,10.86,10.86,120.29
20.01.2022 00:00,9.95,15.95,126.97,126.97,10.13,10.13,126.97
20.01.2022 01:00,9.95,15.29,122.89,122.89,9.28,9.28,122.89
20.01.2022 02:00,9.95,13.68,118.81,118.81,8.89,8.89,118.81
20.01.2022 03:00,9.95,12.69,115.85,115.85,8.92,8.92,115.85
20.01.2022 04:00,9.95,14.09,115.97,115.97,9.63,9.63,115.97
20.01.2022 05:00,9.95,16.42,123.42,123.42,10.48,10.48,123.42
20.01.2022 06:00,9.95,21.64,130.44,130.44,12.85,12.85,130.44
20.01.2022 07:00,9.95,49.42,131.81,131.81,15.13,15.13,131.81
20.01.2022 08:00,9.95,68.66,135.95,135.95,15.26,15.26,135.95
20.01.2022 09:00,9.95,63.39,134.44,134.44,15.26,15.26,134.44
20.01.2022 10:00,9.95,58.65,132.58,132.58,15.2,15.2,132.58
20.01.2022 11:00,9.95,53.25,132.25,132.25,15.16,15.16,132.25
20.01.2022 12:00,9.95,39.28,129.33,129.33,15.11,15.11,129.33
20.01.2022 13:00,9.95,41.67,128.42,128.42,15.09,15.09,128.42
20.01.2022 14:00,9.95,50.58,131.45,131.45,15.05,15.05,131.45
20.01.2022 15:00,9.95,61.93,132.88,132.88,15.09,15.09,132.88
20.01.2022 16:00,9.95,80.54,136.21,136.21,15.11,15.11,136.21
20.01.2022 17:00,9.95,104.57,138.2,138.2,15.08,15.08,138.2
20.01.2022 18:00,9.95,97.46,136.88,136.88,15.05,15.05,136.88
20.01.2022 19:00,9.95,83.93,136.8,136.8,15.1,15.1,136.8
20.01.2022 20:00,9.95,74.35,136.69,136.69,15.08,15.08,136.69
20.01.2022 21:00,9.95,68.64,136.29,136.29,15.1,15.1,136.29
20.01.2022 22:00,9.95,48.68,132.55,132.55,14.75,14.75,132.55
20.01.2022 23:00,9.95,24.29,128.71,128.71,14.77,14.77,128.71
21.01.2022 00:00,9.97,23.51,127.54,127.54,15.14,15.14,127.54
21.01.2022 01:00,9.97,23.69,126.85,126.85,15.04,15.04,126.85
21.01.2022 02:00,9.97,23.9,127.49,127.49,15.05,15.05,127.49
21.01.2022 03:00,9.97,25.89,127.98,127.98,15.16,15.16,127.98
21.01.2022 04:00,9.97,30.12,128.27,128.27,15.47,15.47,128.27
21.01.2022 05:00,9.97,63.53,131.22,131.22,15.59,15.59,131.22
21.01.2022 06:00,9.97,102.55,132.59,132.59,16.02,16.02,132.59
21.01.2022 07:00,9.97,124.8,142.9,141.57,15.91,15.91,142.9
21.01.2022 08:00,9.97,130.44,144.49,144.49,17.08,17.08,144.49
21.01.2022 09:00,9.97,132.1,144.28,144.28,17.44,17.44,144.28
21.01.2022 10:00,9.97,132.9,144.15,144.15,17.84,17.84,144.15
21.01.2022 11:00,9.97,132.81,142.68,142.68,18.47,18.47,142.68
21.01.2022 12:00,9.97,132.05,141.36,141.36,19,19,141.36
21.01.2022 13:00,9.97,134.92,144.47,144.47,19.6,19.6,144.47
21.01.2022 14:00,9.97,134.63,142.72,142.72,19.95,19.95,142.72
21.01.2022 15:00,9.97,135.12,143.76,143.76,19.98,19.98,143.76
21.01.2022 16:00,9.97,136.41,145.69,145.69,20.25,20.25,145.69
21.01.2022 17:00,9.97,139.93,148.34,148.34,20.75,20.75,148.34
21.01.2022 18:00,9.97,139.97,146.93,146.93,22.32,22.32,146.93
21.01.2022 19:00,9.97,135.94,142.31,141.29,21.91,21.91,142.31
21.01.2022 20:00,9.97,132.82,136.78,136.78,20.91,20.91,136.78
21.01.2022 21:00,9.97,126.6,134.18,134.18,18.15,18.15,134.18
21.01.2022 22:00,9.97,124.79,133.59,133.59,17.7,17.7,133.59
21.01.2022 23:00,9.97,111.99,127.58,127.58,17.39,17.39,127.58
22.01.2022 00:00,10.03,110.65,127.54,127.54,16.72,16.72,127.54
22.01.2022 01:00,10.03,105.23,124.15,124.15,14.99,14.99,124.15
22.01.2022 02:00,10.03,97.23,123.83,123.83,14.72,14.72,123.83
22.01.2022 03:00,10.03,98.33,125.7,125.7,14.87,14.87,125.7
22.01.2022 04:00,10.03,97.19,127.53,127.53,14.76,14.76,127.53
22.01.2022 05:00,10.03,95.07,128.48,128.48,14.7,14.7,128.48
22.01.2022 06:00,10.03,97.27,129.51,129.51,14.77,14.77,129.51
22.01.2022 07:00,10.03,118.22,137.44,137.44,14.84,14.84,137.44
22.01.2022 08:00,10.03,128.93,142.68,142.68,14.66,14.66,142.68
22.01.2022 09:00,10.03,132.03,143.73,143.73,14.86,14.86,143.73
22.01.2022 10:00,10.03,132.78,145.39,145.39,14.97,14.97,145.39
22.01.2022 11:00,10.03,132.84,145.59,145.59,14.93,14.93,145.59
22.01.2022 12:00,10.03,132.03,145.49,145.49,14.91,14.91,145.49
22.01.2022 13:00,10.03,130.55,145.34,145.34,14.85,14.85,145.34
22.01.2022 14:00,10.03,130.11,144.81,144.81,14.81,14.81,144.81
22.01.2022 15:00,10.03,130.67,145.2,145.2,14.78,14.78,145.2
22.01.2022 16:00,10.03,132.67,146.67,146.67,14.54,14.54,146.67
22.01.2022 17:00,10.03,132.92,149.18,149.18,14.39,14.39,149.18
22.01.2022 18:00,10.03,132.05,148.92,148.92,14.14,14.14,148.92
22.01.2022 19:00,10.03,128.28,145.99,145.99,13.8,13.8,145.99
22.01.2022 20:00,10.03,121.93,143.68,143.68,13.83,13.83,143.68
22.01.2022 21:00,10.03,116.69,141.51,141.51,13.46,13.46,141.51
22.01.2022 22:00,10.03,112.05,138.48,138.48,13.15,13.15,138.48
22.01.2022 23:00,10.03,104.67,134.65,134.65,12.43,12.43,134.65
23.01.2022 00:00,10.1,70.04,131.65,131.65,12.42,12.42,131.65
23.01.2022 01:00,10.1,67.21,131.37,131.37,12.17,12.17,131.37
23.01.2022 02:00,10.1,65.01,131.4,131.4,12.13,12.13,131.4
23.01.2022 03:00,10.1,62.79,131.32,131.32,12.11,12.11,131.32
23.01.2022 04:00,10.1,62.52,131.27,131.27,12.07,12.07,131.27
23.01.2022 05:00,10.1,67.3,131.84,131.84,11.9,11.9,131.84
23.01.2022 06:00,10.1,80.96,131.88,131.88,12.1,12.1,131.88
23.01.2022 07:00,10.1,87.99,132.75,132.75,12.27,12.27,132.75
23.01.2022 08:00,10.1,99.68,133.46,133.46,12.28,12.28,133.46
23.01.2022 09:00,10.1,111.78,137.92,137.92,12.07,12.07,137.92
23.01.2022 10:00,10.1,114.64,140.07,140.07,12.2,12.2,140.07
23.01.2022 11:00,10.1,115.1,140.63,140.63,12.25,12.25,140.63
23.01.2022 12:00,10.1,114.64,140.87,140.87,11.89,11.89,140.87
23.01.2022 13:00,10.1,112.57,139.96,139.96,11.9,11.9,139.96
23.01.2022 14:00,10.1,112.82,139.45,139.45,11.89,11.89,139.45
23.01.2022 15:00,10.1,114.13,139.81,139.81,11.98,11.98,139.81
23.01.2022 16:00,10.1,116.04,142.47,142.47,12.07,12.07,142.47
23.01.2022 17:00,10.1,119.86,144.52,144.52,12.29,12.29,144.52
23.01.2022 18:00,10.1,116.08,142.97,142.97,12.3,12.3,142.97
23.01.2022 19:00,10.1,113.27,139.92,139.92,12.31,12.31,139.92
23.01.2022 20:00,10.1,101.5,135.13,135.13,12.49,12.49,135.13
23.01.2022 21:00,10.1,93.07,133.09,133.09,12.35,12.35,133.09
23.01.2022 22:00,10.1,76.26,132.29,132.29,12.18,12.18,132.29
23.01.2022 23:00,10.1,38.35,131.3,131.3,11.66,11.66,131.3
24.01.2022 00:00,10.1,26.98,131.9,131.9,12.23,12.23,131.9
24.01.2022 01:00,10.1,21.13,130.34,130.34,11.67,11.67,130.34
24.01.2022 02:00,10.1,19.19,129.5,129.5,11.06,11.06,129.5
24.01.2022 03:00,10.1,18.43,129.22,129.22,10.51,10.51,129.22
24.01.2022 04:00,10.1,18.82,129.16,129.16,11.02,11.02,129.16
24.01.2022 05:00,10.1,19.88,130.89,130.89,11.09,11.09,130.89
24.01.2022 06:00,10.1,44.81,132.88,132.88,11.84,11.84,132.88
24.01.2022 07:00,10.1,90.09,135.55,135.55,12.38,12.38,135.55
24.01.2022 08:00,10.1,102.61,136.54,136.54,12.65,12.65,136.54
24.01.2022 09:00,10.1,101.7,136.73,136.73,12.65,12.65,136.73
24.01.2022 10:00,10.1,106.11,136.64,136.64,12.75,12.75,136.64
24.01.2022 11:00,10.1,99.98,136.34,136.34,12.94,12.94,136.34
24.01.2022 12:00,10.1,96.43,136.18,136.18,12.99,12.99,136.18
24.01.2022 13:00,10.1,92.57,135.74,135.74,13.07,13.07,135.74
24.01.2022 14:00,10.1,95.73,136.01,136.01,13.35,13.35,136.01
24.01.2022 15:00,10.1,100.04,135.7,135.7,13.29,13.29,135.7
24.01.2022 16:00,10.1,111.38,136.51,136.51,13.27,13.27,136.51
24.01.2022 17:00,10.1,114.39,136.87,136.87,13.15,13.15,136.87
24.01.2022 18:00,10.1,112.17,136.38,136.38,13.12,13.12,136.38
24.01.2022 19:00,10.1,98.87,136.1,136.1,13.1,13.1,136.1
24.01.2022 20:00,10.1,79.03,134.63,134.63,13.36,13.36,134.63
24.01.2022 21:00,10.1,70.07,135.16,135.16,13.46,13.46,135.16
24.01.2022 22:00,10.1,51.46,133.61,133.61,12.77,12.77,133.61
24.01.2022 23:00,10.1,25.05,132.11,132.11,11.58,11.58,132.11
25.01.2022 00:00,10.14,40.49,130.11,130.11,12.66,12.66,130.11
25.01.2022 01:00,10.14,39.44,129.26,129.26,12.92,12.92,129.26
25.01.2022 02:00,10.14,42.8,129.4,129.4,13.28,13.28,129.4
25.01.2022 03:00,10.14,53.46,129.97,129.97,13.77,13.77,129.97
25.01.2022 04:00,10.14,62.23,131.21,131.21,13.86,13.86,131.21
25.01.2022 05:00,10.14,99.56,134.06,134.06,13.25,13.25,134.06
25.01.2022 06:00,10.14,121.06,137.61,137.61,13.16,13.16,137.61
25.01.2022 07:00,10.14,133.12,148.9,148.9,14.52,14.52,148.9
25.01.2022 08:00,10.14,137.01,165.48,165.48,15.01,15.01,165.48
25.01.2022 09:00,10.14,139.08,183.48,183.48,15.36,15.36,183.48
25.01.2022 10:00,10.14,140.46,192.73,192.73,15.81,15.81,192.73
25.01.2022 11:00,10.14,138.38,174.74,174.74,15.17,15.17,174.74
25.01.2022 12:00,10.14,137.12,174.72,174.72,14.68,14.68,174.72
25.01.2022 13:00,10.14,136.99,172.45,172.45,14.54,14.54,172.45
25.01.2022 14:00,10.14,136.83,171.97,171.97,14.65,14.65,171.97
25.01.2022 15:00,10.14,137.68,167.57,167.57,14.79,14.79,167.57
25.01.2022 16:00,10.14,141.05,175.28,175.28,14.89,14.89,175.28
25.01.2022 17:00,10.14,144.41,173.91,173.91,14.88,14.88,173.91
25.01.2022 18:00,10.14,141.24,167.26,167.26,14.78,14.78,167.26
25.01.2022 19:00,10.14,137.25,157.84,157.84,14.68,14.68,157.84
25.01.2022 20:00,10.14,133.23,148.43,148.43,14.63,14.63,148.43
25.01.2022 21:00,10.14,131.68,144.98,144.98,13.89,13.89,144.98
25.01.2022 22:00,10.14,125.95,140.58,140.58,14.14,14.14,140.58
25.01.2022 23:00,10.14,116.52,134.13,134.13,13.08,13.08,134.13
26.01.2022 00:00,10.18,78.27,133.11,133.11,14.3,14.3,133.11
26.01.2022 01:00,10.18,67.22,131.1,131.1,13.91,13.91,131.1
26.01.2022 02:00,10.18,50.03,128.64,128.64,13.62,13.62,128.64
26.01.2022 03:00,10.18,33.26,125.98,125.98,13.45,13.45,125.98
26.01.2022 04:00,10.18,33.7,125.8,125.8,13.46,13.46,125.8
26.01.2022 05:00,10.18,49.48,127.51,127.51,13.79,13.79,127.51
26.01.2022 06:00,10.18,75.08,129.45,129.45,13.95,13.95,129.45
26.01.2022 07:00,10.18,115.91,132.65,132.65,14.74,14.74,132.65
26.01.2022 08:00,10.18,119.46,134.86,134.86,15.04,15.04,134.86
26.01.2022 09:00,10.18,116.76,133.15,133.15,15.75,15.75,133.15
26.01.2022 10:00,10.18,116,131.96,131.96,15.89,15.89,131.96
26.01.2022 11:00,10.18,114.57,131.21,131.21,15.7,15.7,131.21
26.01.2022 12:00,10.18,112.44,128.99,128.99,15.59,15.59,128.99
26.01.2022 13:00,10.18,106.57,127.93,127.93,15.65,15.65,127.93
26.01.2022 14:00,10.18,103.67,127.93,127.93,15.72,15.72,127.93
26.01.2022 15:00,10.18,105.25,128.03,128.03,15.74,15.74,128.03
26.01.2022 16:00,10.18,113.36,130.95,130.95,15.73,15.73,130.95
26.01.2022 17:00,10.18,119.41,134.31,134.31,15.67,15.67,134.31
26.01.2022 18:00,10.18,116.73,133.76,133.76,15.57,15.57,133.76
26.01.2022 19:00,10.18,113.53,131.67,131.67,15.51,15.51,131.67
26.01.2022 20:00,10.18,91.59,131.1,131.1,15.1,15.1,131.1
26.01.2022 21:00,10.18,79.98,131.35,131.35,15.09,15.09,131.35
26.01.2022 22:00,10.18,67.22,129.59,129.59,15.34,15.34,129.59
26.01.2022 23:00,10.18,32.98,126.26,126.26,15.43,15.43,126.26
27.01.2022 00:00,10.03,29.96,126.3,126.3,14.98,14.98,126.3
27.01.2022 01:00,10.03,22.44,120.97,120.97,15.08,15.08,120.97
27.01.2022 02:00,10.03,18.9,116.28,116.28,15.33,15.33,116.28
27.01.2022 03:00,10.03,18.63,114.82,114.82,15.61,15.61,114.82
27.01.2022 04:00,10.03,21.74,114.95,114.95,16.07,16.07,114.95
27.01.2022 05:00,10.03,29.33,117.45,117.45,16.54,16.54,117.45
27.01.2022 06:00,10.03,87.3,122.45,122.45,18.5,18.5,122.45
27.01.2022 07:00,10.03,120.54,128.14,128.14,47.34,47.34,128.14
27.01.2022 08:00,10.03,129.61,133.95,133.95,67.36,67.36,133.95
27.01.2022 09:00,10.03,128.28,132.91,132.91,67.19,67.19,132.91
27.01.2022 10:00,10.03,127.79,132.86,132.86,59.5,59.5,132.86
27.01.2022 11:00,10.03,126.75,131.89,131.89,53.73,53.73,131.89
27.01.2022 12:00,10.03,122.82,130.27,130.27,48.78,48.78,130.27
27.01.2022 13:00,10.03,120.8,131.58,131.58,29.96,29.96,131.58
27.01.2022 14:00,10.03,120.12,132.85,132.85,24.23,24.23,132.85
27.01.2022 15:00,10.03,119.82,132.85,132.85,24.9,24.9,132.85
27.01.2022 16:00,10.03,119.51,133.32,133.32,16.4,16.4,133.32
27.01.2022 17:00,10.03,120.47,132.47,132.47,15.11,15.11,132.47
27.01.2022 18:00,10.03,112.89,128.39,128.39,15.04,15.04,128.39
27.01.2022 19:00,10.03,98.84,124.46,124.46,14.94,14.94,124.46
27.01.2022 20:00,10.03,67.82,124.09,124.09,14.97,14.97,124.09
27.01.2022 21:00,10.03,52.06,125.82,125.82,14.91,14.91,125.82
27.01.2022 22:00,10.03,24.97,123.17,123.17,14.82,14.82,123.17
27.01.2022 23:00,10.03,16.91,121.51,121.51,13.03,13.03,121.51
28.01.2022 00:00,10,16.64,121.88,121.88,13.78,13.78,121.88
28.01.2022 01:00,10,16.05,120.55,120.55,12.97,12.97,120.55
28.01.2022 02:00,10,15.84,120.48,120.48,11.95,11.95,120.48
28.01.2022 03:00,10,15.91,121.05,121.05,11.95,11.95,121.05
28.01.2022 04:00,10,16.44,121.58,121.58,12.68,12.68,121.58
28.01.2022 05:00,10,18.86,128.34,128.34,13.55,13.55,128.34
28.01.2022 06:00,10,59.93,131.06,131.06,14.82,14.82,131.06
28.01.2022 07:00,10,117.68,136.8,136.8,15.54,15.54,136.8
28.01.2022 08:00,10,125.33,142.46,142.46,15.33,15.33,142.46
28.01.2022 09:00,10,126.68,142.57,142.57,15.51,15.51,142.57
28.01.2022 10:00,10,129.82,143.36,143.36,15.68,15.68,143.36
28.01.2022 11:00,10,131.02,143.79,143.79,15.95,15.95,143.79
28.01.2022 12:00,10,131.78,143.24,143.24,16.8,16.8,143.24
28.01.2022 13:00,10,130.3,142.48,142.48,16.98,16.98,142.48
28.01.2022 14:00,10,131.08,142.27,142.27,17.24,17.24,142.27
28.01.2022 15:00,10,135.02,143.14,143.14,17,17,143.14
28.01.2022 16:00,10,137.49,148.82,148.82,17.32,17.32,148.82
28.01.2022 17:00,10,138.83,150.17,150.17,17.46,17.46,150.17
28.01.2022 18:00,10,137.5,147.47,147.47,16.73,16.73,147.47
28.01.2022 19:00,10,135.96,142.07,142.07,16.96,16.96,142.07
28.01.2022 20:00,10,124.35,136.92,136.92,16.87,16.87,136.92
28.01.2022 21:00,10,120,136.36,136.36,16.03,16.03,136.36
28.01.2022 22:00,10,104.21,132.24,132.24,15.34,15.34,132.24
28.01.2022 23:00,10,46.22,124.76,124.76,14.97,14.97,124.76
29.01.2022 00:00,10.04,20.78,125.89,125.89,14.47,14.47,125.89
29.01.2022 01:00,10.04,18.27,119.02,119.02,14.26,14.26,119.02
29.01.2022 02:00,10.04,16.25,109.02,109.02,14.06,14.06,109.02
29.01.2022 03:00,10.04,14.55,80.05,80.05,13.99,13.99,80.05
29.01.2022 04:00,10.04,14.06,45.36,45.36,13.83,13.83,45.36
29.01.2022 05:00,10.04,13.88,46.85,46.85,13.61,13.61,46.85
29.01.2022 06:00,10.04,14.06,68.73,68.73,13.85,13.85,68.73
29.01.2022 07:00,10.04,14.99,92.91,92.91,14.13,14.13,92.91
29.01.2022 08:00,10.04,17.43,114.99,114.99,14.59,14.59,114.99
29.01.2022 09:00,10.04,18.67,114.54,114.54,15.25,15.25,114.54
29.01.2022 10:00,10.04,21.1,116.25,116.25,17.19,17.19,116.25
29.01.2022 11:00,10.04,28.67,122.11,122.11,17.62,17.62,122.11
29.01.2022 12:00,10.04,28.6,119.91,119.91,17.93,17.93,119.91
29.01.2022 13:00,10.04,24.91,118.88,118.88,17.51,17.51,118.88
29.01.2022 14:00,10.04,25.72,119.44,119.44,17.23,17.23,119.44
29.01.2022 15:00,10.04,30.08,120.56,120.56,16.06,16.06,120.56
29.01.2022 16:00,10.04,44.71,121.29,121.29,15.5,15.5,121.29
29.01.2022 17:00,10.04,73.75,122.55,122.55,15.4,15.4,122.55
29.01.2022 18:00,10.04,67.72,125.98,125.98,15.5,15.5,125.98
29.01.2022 19:00,10.04,23.03,119.22,119.22,15.43,15.43,119.22
29.01.2022 20:00,10.04,19.08,117.77,117.77,14.68,14.68,117.77
29.01.2022 21:00,10.04,17.08,117.6,117.6,14,14,117.6
29.01.2022 22:00,10.04,15.44,113.94,113.94,13.03,13.03,113.94
29.01.2022 23:00,10.04,14.05,109.77,109.77,11.92,11.92,109.77
30.01.2022 00:00,10,12.22,111.47,111.47,10.49,10.49,111.47
30.01.2022 01:00,10,11.02,103.26,103.26,9.91,9.91,103.26
30.01.2022 02:00,10,11.41,99.47,99.47,10.03,10.03,99.47
30.01.2022 03:00,10,11.67,101.98,101.98,10.01,10.01,101.98
30.01.2022 04:00,10,11.7,100.54,100.54,10.15,10.15,100.54
30.01.2022 05:00,10,12.59,106.25,106.25,11.1,11.1,106.25
30.01.2022 06:00,10,11.19,111.25,111.25,9.41,9.41,111.25
30.01.2022 07:00,10,12.26,112.31,112.31,9.95,9.95,112.31
30.01.2022 08:00,10,13.23,114.09,114.09,11.09,11.09,114.09
30.01.2022 09:00,10,14.34,116.56,116.56,11.98,11.98,116.56
30.01.2022 10:00,10,14.04,119.82,119.82,11.09,11.09,119.82
30.01.2022 11:00,10,14.54,119.84,119.84,11.78,11.78,119.84
30.01.2022 12:00,10,13.33,119.79,119.79,10.45,10.45,119.79
30.01.2022 13:00,10,13.32,119.25,119.25,10.63,10.63,119.25
30.01.2022 14:00,10,14.14,119.82,119.82,11.69,11.69,119.82
30.01.2022 15:00,10,16.46,120.41,120.41,14.04,14.04,120.41
30.01.2022 16:00,10,26.17,123.56,123.56,15.29,15.29,123.56
30.01.2022 17:00,10,95.3,131.79,131.79,15.48,15.48,131.79
30.01.2022 18:00,10,118.68,137.78,137.78,15.67,15.67,137.78
30.01.2022 19:00,10,120.45,140.42,140.42,15.94,15.94,140.42
30.01.2022 20:00,10,120.69,141.78,141.78,16.09,16.09,141.78
30.01.2022 21:00,10,121.58,142.17,142.17,16.25,16.25,142.17
30.01.2022 22:00,10,122.27,142.79,142.79,16.34,16.34,142.79
30.01.2022 23:00,10,119.84,139.74,139.74,16.41,16.41,139.74
31.01.2022 00:00,10,116.76,136.58,136.58,20.62,20.62,136.58
31.01.2022 01:00,10,101.9,132.74,132.74,20.95,20.95,132.74
31.01.2022 02:00,10,87.07,128.1,128.1,21.15,21.15,128.1
31.01.2022 03:00,10,72.37,121.65,121.65,21.49,21.49,121.65
31.01.2022 04:00,10,95.05,122.07,122.07,21.91,21.91,122.07
31.01.2022 05:00,10,120.92,132.85,132.85,22.76,22.76,132.85
31.01.2022 06:00,10,140.35,143.29,143.29,24.66,24.66,143.29
